Texto,Precio_Kg,Precio_Lt
149 Puebla Santa Inés Ahuatempan ,18.86,10.18
149 Puebla Tecomatlán ,18.86,10.18
149 Puebla Tehuitzingo ,18.86,10.18
149 Puebla Tepexi de Rodríguez ,18.86,10.18
149 Puebla Totoltepec de Guerrero ,18.86,10.18
149 Puebla Tulcingo ,18.86,10.18
149 Puebla Xayacatlán de Bravo ,18.86,10.18
149 Puebla Xicotlán ,18.86,10.18
149 Puebla Zacapala ,18.86,10.18
150 Puebla Coronango ,18.58,10.03
150 Puebla Juan C. Bonilla ,18.58,10.03
150 Puebla Tlaltenango ,18.58,10.03
151 Puebla Huaquechula ,18.15,9.80
151 Puebla Tepeojuma ,18.15,9.80
151 Puebla Tepexco ,18.15,9.80
151 Puebla Tilapa ,18.15,9.80
151 Puebla Tlapanalá ,18.15,9.80
151 Puebla Xochiltepec ,18.15,9.80
152 Puebla Ahuacatlán ,18.30,9.88
152 Puebla Ahuazotepec ,18.30,9.88
152 Puebla Aquixtla ,18.30,9.88
152 Puebla Chiconcuautla ,18.30,9.88
152 Puebla Chignahuapan ,18.30,9.88
152 Puebla Huauchinango ,18.30,9.88
152 Puebla Jalpan ,18.30,9.88
152 Puebla Jopala ,18.30,9.88
152 Puebla Juan Galindo ,18.30,9.88
152 Puebla Naupan ,18.30,9.88
152 Puebla Tetela de Ocampo ,18.30,9.88
152 Puebla Tlaola ,18.30,9.88
152 Puebla Tlapacoya ,18.30,9.88
152 Puebla Xicotepec ,18.30,9.88
152 Puebla Zacatlán ,18.30,9.88
152 Puebla Zihuateutla ,18.30,9.88
153 Puebla Ahuatlán ,18.41,9.94
153 Puebla Atzala ,18.41,9.94
153 Puebla Chiautla ,18.41,9.94
153 Puebla Chietla ,18.41,9.94
153 Puebla Cohetzala ,18.41,9.94
153 Puebla Epatlán ,18.41,9.94
153 Puebla Huehuetlán el Chico ,18.41,9.94
153 Puebla Izúcar de Matamoros ,18.41,9.94
153 Puebla Jolalpan ,18.41,9.94
153 Puebla San Martín Totoltepec ,18.41,9.94
154 Puebla Amozoc ,18.23,9.84
154 Puebla Atlixco ,18.23,9.84
154 Puebla Atzitzihuacán ,18.23,9.84
154 Puebla Calpan ,18.23,9.84
154 Puebla Chiautzingo ,18.23,9.84
154 Puebla Cuautlancingo ,18.23,9.84
154 Puebla Domingo Arenas ,18.23,9.84
154 Puebla Huejotzingo ,18.23,9.84
154 Puebla Nealtican ,18.23,9.84
154 Puebla Ocoyucan ,18.23,9.84
154 Puebla Puebla ,18.23,9.84
154 Puebla San Andrés Cholula ,18.23,9.84
154 Puebla San Felipe Teotlalcingo ,18.23,9.84
154 Puebla San Gregorio Atzompa ,18.23,9.84
154 Puebla San Jerónimo Tecuanipan ,18.23,9.84
154 Puebla San Martín Texmelucan ,18.23,9.84
154 Puebla San Matías Tlalancaleca ,18.23,9.84
154 Puebla San Miguel Xoxtla ,18.23,9.84
154 Puebla San Nicolás de los Ranchos ,18.23,9.84
154 Puebla San Pedro Cholula ,18.23,9.84
154 Puebla San Salvador el Verde ,18.23,9.84
154 Puebla Santa Isabel Cholula ,18.23,9.84
154 Puebla Tianguismanalco ,18.23,9.84
154 Puebla Tlahuapan ,18.23,9.84
154 Puebla Tochimilco ,18.23,9.84
154 Tlaxcala Calpulalpan ,18.23,9.84
154 Tlaxcala Chiautempan ,18.23,9.84
154 Tlaxcala Ixtacuixtla de Mariano Matamoros ,18.23,9.84
154 Tlaxcala Natívitas ,18.23,9.84
154 Tlaxcala Panotla ,18.23,9.84
154 Tlaxcala San Pablo del Monte ,18.23,9.84
154 Tlaxcala Santa Ana Nopalucan ,18.23,9.84
154 Tlaxcala Tepetitla de Lardizábal ,18.23,9.84
154 Tlaxcala Tlaxcala ,18.23,9.84
155 Oaxaca Concepción Buenavista ,18.19,9.82
155 Oaxaca Cosoltepec ,18.19,9.82
155 Oaxaca San Francisco Teopan ,18.19,9.82
155 Oaxaca San Juan Bautista Suchitepec ,18.19,9.82
155 Oaxaca San Pedro y San Pablo Tequixtepec ,18.19,9.82
155 Oaxaca Santa Catarina Zapoquila ,18.19,9.82
155 Oaxaca Santiago Ihuitlán Plumas ,18.19,9.82
155 Oaxaca Tepelmeme Villa de Morelos ,18.19,9.82
155 Oaxaca Tlacotepec Plumas ,18.19,9.82
155 Oaxaca Villa de Santiago Chazumba ,18.19,9.82
155 Puebla Acajete ,18.19,9.82
155 Puebla Acatzingo ,18.19,9.82
155 Puebla Ajalpan ,18.19,9.82
155 Puebla Aljojuca ,18.19,9.82
155 Puebla Altepexi ,18.19,9.82
155 Puebla Atexcal ,18.19,9.82
155 Puebla Atoyatempan ,18.19,9.82
155 Puebla Atzitzintla ,18.19,9.82
155 Puebla Caltepec ,18.19,9.82
155 Puebla Cañada Morelos ,18.19,9.82
155 Puebla Chalchicomula de Sesma ,18.19,9.82
155 Puebla Chapulco ,18.19,9.82
155 Puebla Coxcatlán ,18.19,9.82
155 Puebla Coyomeapan ,18.19,9.82
155 Puebla Cuapiaxtla de Madero ,18.19,9.82
155 Puebla Cuautinchán ,18.19,9.82
155 Puebla Eloxochitlán ,18.19,9.82
155 Puebla Esperanza ,18.19,9.82
155 Puebla General Felipe Ángeles ,18.19,9.82
155 Puebla Guadalupe Victoria ,18.19,9.82
155 Puebla Huatlatlauca ,18.19,9.82
155 Puebla Huehuetlán el Grande ,18.19,9.82
155 Puebla Huitziltepec ,18.19,9.82
155 Puebla La Magdalena Tlatlauquitepec ,18.19,9.82
155 Puebla Lafragua ,18.19,9.82
155 Puebla Los Reyes de Juárez ,18.19,9.82
155 Puebla Mazapiltepec de Juárez ,18.19,9.82
155 Puebla Mixtla ,18.19,9.82
155 Puebla Molcaxac ,18.19,9.82
155 Puebla Nicolás Bravo ,18.19,9.82
155 Puebla Palmar de Bravo ,18.19,9.82
155 Puebla Quecholac ,18.19,9.82
155 Puebla San Antonio Cañada ,18.19,9.82
155 Puebla San Diego la Mesa Tochimiltzingo ,18.19,9.82
155 Puebla San Gabriel Chilac ,18.19,9.82
155 Puebla San José Miahuatlán ,18.19,9.82
155 Puebla San Juan Atenco ,18.19,9.82
155 Puebla San Juan Atzompa ,18.19,9.82
155 Puebla San Nicolás Buenos Aires ,18.19,9.82
155 Puebla San Salvador el Seco ,18.19,9.82
155 Puebla San Salvador Huixcolotla ,18.19,9.82
155 Puebla San Sebastián Tlacotepec ,18.19,9.82
155 Puebla Santiago Miahuatlán ,18.19,9.82
155 Puebla Santo Tomás Hueyotlipan ,18.19,9.82
155 Puebla Soltepec ,18.19,9.82
155 Puebla Tecali de Herrera ,18.19,9.82
155 Puebla Tecamachalco ,18.19,9.82
155 Puebla Tehuacán ,18.19,9.82
155 Puebla Teopantlán ,18.19,9.82
155 Puebla Tepanco de López ,18.19,9.82
155 Puebla Tepeaca ,18.19,9.82
155 Puebla Tepeyahualco de Cuauhtémoc ,18.19,9.82
155 Puebla Tlachichuca ,18.19,9.82
155 Puebla Tlacotepec de Benito Juárez ,18.19,9.82
155 Puebla Tlanepantla ,18.19,9.82
155 Puebla Tochtepec ,18.19,9.82
155 Puebla Tzicatlacoyan ,18.19,9.82
155 Puebla Vicente Guerrero ,18.19,9.82
155 Puebla Xochitlán Todos Santos ,18.19,9.82
155 Puebla Yehualtepec ,18.19,9.82
155 Puebla Zapotitlán ,18.19,9.82
155 Puebla Zinacatepec ,18.19,9.82
155 Puebla Zoquitlán ,18.19,9.82
156 Puebla Atempan ,18.43,9.95
156 Puebla Ayotoxco de Guerrero ,18.43,9.95
156 Puebla Chignautla ,18.43,9.95
156 Puebla Cuetzalan del Progreso ,18.43,9.95
156 Puebla Cuyoaco ,18.43,9.95
156 Puebla Hueyapan ,18.43,9.95
156 Puebla Libres ,18.43,9.95
156 Puebla Ocotepec ,18.43,9.95
156 Puebla Oriental ,18.43,9.95
156 Puebla Tenampulco ,18.43,9.95
156 Puebla Teteles de Ávila Castillo ,18.43,9.95
156 Puebla Teziutlán ,18.43,9.95
156 Puebla Tlatlauquitepec ,18.43,9.95
156 Puebla Xiutetelco ,18.43,9.95
156 Puebla Xochiapulco ,18.43,9.95
156 Puebla Yaonáhuac ,18.43,9.95
156 Puebla Zacapoaxtla ,18.43,9.95
156 Puebla Zaragoza ,18.43,9.95
156 Puebla Zautla ,18.43,9.95
157 Querétaro Landa de Matamoros ,18.68,10.09
158 Hidalgo Tecozautla ,18.56,10.02
158 Querétaro Amealco de Bonfil ,18.56,10.02
158 Querétaro Arroyo Seco ,18.56,10.02
158 Querétaro Cadereyta de Montes ,18.56,10.02
158 Querétaro Colón ,18.56,10.02
158 Querétaro Corregidora ,18.56,10.02
158 Querétaro El Marqués ,18.56,10.02
158 Querétaro Ezequiel Montes ,18.56,10.02
158 Querétaro Huimilpan ,18.56,10.02
158 Querétaro Jalpan de Serra ,18.56,10.02
158 Querétaro Pedro Escobedo ,18.56,10.02
158 Querétaro Peñamiller ,18.56,10.02
158 Querétaro Pinal de Amoles ,18.56,10.02
158 Querétaro Querétaro ,18.56,10.02
158 Querétaro San Joaquín ,18.56,10.02
158 Querétaro San Juan del Río ,18.56,10.02
158 Querétaro Tequisquiapan ,18.56,10.02
158 Querétaro Tolimán ,18.56,10.02
159 Quintana Roo Benito Juárez ,20.12,10.86
159 Quintana Roo Isla Mujeres ,20.12,10.86
159 Quintana Roo Puerto Morelos ,20.12,10.86
159 Quintana Roo Solidaridad ,20.12,10.86
159 Quintana Roo Tulum ,20.12,10.86
160 Quintana Roo Cozumel ,20.64,11.15
161 Quintana Roo Felipe Carrillo Puerto ,19.61,10.59
161 Quintana Roo José María Morelos ,19.61,10.59
162 Quintana Roo Othón P. Blanco ,18.24,9.85
162 Quintana Roo Bacalar ,19.59,10.58
163 San Luis Potosí Alaquines ,19.53,10.55
163 San Luis Potosí Cárdenas ,19.53,10.55
164 Hidalgo Atlapexco ,19.03,10.28
164 Hidalgo Calnali ,19.03,10.28
164 Hidalgo Huautla ,19.03,10.28
164 Hidalgo Huazalingo ,19.03,10.28
164 Hidalgo Huejutla de Reyes ,19.03,10.28
164 Hidalgo Jaltocán ,19.03,10.28
164 Hidalgo San Felipe Orizatlán ,19.03,10.28
164 Hidalgo Tlanchinol ,19.03,10.28
164 Hidalgo Xochiatipan ,19.03,10.28
164 Hidalgo Yahualica ,19.03,10.28
164 San Luis Potosí Aquismón ,19.03,10.28
164 San Luis Potosí Axtla de Terrazas ,19.03,10.28
164 San Luis Potosí Ciudad del Maíz ,19.03,10.28
164 San Luis Potosí Ciudad Valles ,19.03,10.28
164 San Luis Potosí Coxcatlán ,19.03,10.28
164 San Luis Potosí El Naranjo ,19.03,10.28
164 San Luis Potosí Huehuetlán ,19.03,10.28
164 San Luis Potosí Matlapa ,19.03,10.28
164 San Luis Potosí San Antonio ,19.03,10.28
164 San Luis Potosí San Martín Chalchicuautla ,19.03,10.28
164 San Luis Potosí San Vicente Tancuayalab ,19.03,10.28
164 San Luis Potosí Tamasopo ,19.03,10.28
164 San Luis Potosí Tampacán ,19.03,10.28
164 San Luis Potosí Tampamolón Corona ,19.03,10.28
164 San Luis Potosí Tamuín ,19.03,10.28
164 San Luis Potosí Tancanhuitz ,19.03,10.28
164 San Luis Potosí Tanlajás ,19.03,10.28
164 San Luis Potosí Tanquián de Escobedo ,19.03,10.28
164 San Luis Potosí Xilitla ,19.03,10.28
164 Veracruz de Ignacio de la Llave Cerro Azul ,19.03,10.28
164 Veracruz de Ignacio de la Llave Chalma ,19.03,10.28
164 Veracruz de Ignacio de la Llave Chiconamel ,19.03,10.28
164 Veracruz de Ignacio de la Llave Chinampa de Gorostiza ,19.03,10.28
164 Veracruz de Ignacio de la Llave Chontla ,19.03,10.28
164 Veracruz de Ignacio de la Llave Citlaltépetl ,19.03,10.28
164 Veracruz de Ignacio de la Llave El Higo ,19.03,10.28
164 Veracruz de Ignacio de la Llave Ixcatepec ,19.03,10.28
164 Veracruz de Ignacio de la Llave Ozuluama de Mascareñas ,19.03,10.28
164 Veracruz de Ignacio de la Llave Pánuco ,19.03,10.28
164 Veracruz de Ignacio de la Llave Platón Sánchez ,19.03,10.28
164 Veracruz de Ignacio de la Llave Tamalín ,19.03,10.28
164 Veracruz de Ignacio de la Llave Tancoco ,19.03,10.28
164 Veracruz de Ignacio de la Llave Tantima ,19.03,10.28
164 Veracruz de Ignacio de la Llave Tempoal ,19.03,10.28
164 Veracruz de Ignacio de la Llave Tepetzintla ,19.03,10.28
165 San Luis Potosí Ebano ,18.48,9.98
166 San Luis Potosí Catorce ,19.50,10.53
166 San Luis Potosí Cedral ,19.50,10.53
166 San Luis Potosí Charcas ,19.50,10.53
166 San Luis Potosí Matehuala ,19.50,10.53
166 San Luis Potosí Santo Domingo ,19.50,10.53
166 San Luis Potosí Vanegas ,19.50,10.53
166 San Luis Potosí Venado ,19.50,10.53
166 San Luis Potosí Villa de Guadalupe ,19.50,10.53
166 San Luis Potosí Villa de la Paz ,19.50,10.53
166 Zacatecas El Salvador ,19.50,10.53
167 San Luis Potosí Cerritos ,18.95,10.23
167 San Luis Potosí Ciudad Fernández ,18.95,10.23
167 San Luis Potosí Guadalcázar ,18.95,10.23
167 San Luis Potosí Lagunillas ,18.95,10.23
167 San Luis Potosí Rayón ,18.95,10.23
167 San Luis Potosí Rioverde ,18.95,10.23
167 San Luis Potosí San Ciro de Acosta ,18.95,10.23
167 San Luis Potosí San Nicolás Tolentino ,18.95,10.23
167 San Luis Potosí Santa Catarina ,18.95,10.23
167 San Luis Potosí Villa Juárez ,18.95,10.23
167 San Luis Potosí Zaragoza ,18.95,10.23
168 San Luis Potosí Ahualulco del Sonido 13 ,19.16,10.35
168 San Luis Potosí Armadillo de los Infante ,19.16,10.35
168 San Luis Potosí Cerro de San Pedro ,19.16,10.35
168 San Luis Potosí Mexquitic de Carmona ,19.16,10.35
168 San Luis Potosí Moctezuma ,19.16,10.35
168 San Luis Potosí Salinas ,19.16,10.35
168 San Luis Potosí San Luis Potosí ,19.16,10.35
168 San Luis Potosí Santa María del Río ,19.16,10.35
168 San Luis Potosí Soledad de Graciano Sánchez ,19.16,10.35
168 San Luis Potosí Tierra Nueva ,19.16,10.35
168 San Luis Potosí Villa de Arista ,19.16,10.35
168 San Luis Potosí Villa de Arriaga ,19.16,10.35
168 San Luis Potosí Villa de Reyes ,19.16,10.35
168 San Luis Potosí Villa Hidalgo ,19.16,10.35
168 San Luis Potosí Villa de Pozos ,19.16,10.35
169 Hidalgo Chapulhuacán ,18.73,10.11
169 Hidalgo Pisaflores ,18.73,10.11
169 Hidalgo Tepehuacán de Guerrero ,18.73,10.11
169 San Luis Potosí Tamazunchale ,18.73,10.11
170 Sinaloa Ahome ,19.68,10.63
170 Sinaloa Choix ,19.68,10.63
170 Sinaloa El Fuerte ,19.68,10.63
171 Sinaloa Badiraguato ,20.15,10.88
171 Sinaloa Culiacán ,20.15,10.88
171 Sinaloa Guasave ,20.15,10.88
171 Sinaloa Navolato ,20.15,10.88
171 Sinaloa Sinaloa ,20.15,10.88
171 Sinaloa Eldorado ,20.15,10.88
171 Sinaloa Juan José Ríos ,20.15,10.88
172 Durango Tamazula ,20.66,11.16
172 Sinaloa Cosalá ,20.66,11.16
172 Sinaloa Elota ,20.66,11.16
172 Sinaloa San Ignacio ,20.66,11.16
173 Sinaloa Concordia ,19.54,10.55
173 Sinaloa Escuinapa ,19.54,10.55
173 Sinaloa Mazatlán ,19.54,10.55
173 Sinaloa Rosario ,19.54,10.55
174 Sinaloa Angostura ,21.60,11.66
174 Sinaloa Mocorito ,21.60,11.66
174 Sinaloa Salvador Alvarado ,21.60,11.66
175 Sonora Agua Prieta ,18.09,9.77
175 Sonora Naco ,18.09,9.77
175 Sonora Arizpe ,19.43,10.49
175 Sonora Bacerac ,19.43,10.49
175 Sonora Bacoachi ,19.43,10.49
175 Sonora Bavispe ,19.43,10.49
175 Sonora Cumpas ,19.43,10.49
175 Sonora Fronteras ,19.43,10.49
175 Sonora Huachinera ,19.43,10.49
175 Sonora Nacozari de García ,19.43,10.49
175 Sonora Villa Hidalgo ,19.43,10.49
176 Sonora Álamos ,19.52,10.54
177 Sonora Altar ,17.97,9.70
177 Sonora Caborca ,17.97,9.70
177 Sonora Oquitoa ,19.30,10.42
177 Sonora Pitiquito ,19.30,10.42
178 Sonora Bácum ,19.65,10.61
178 Sonora Benito Juárez ,19.65,10.61
178 Sonora Cajeme ,19.65,10.61
178 Sonora Etchojoa ,19.65,10.61
178 Sonora Huatabampo ,19.65,10.61
178 Sonora Navojoa ,19.65,10.61
178 Sonora Ónavas ,19.65,10.61
178 Sonora Quiriego ,19.65,10.61
178 Sonora Rosario ,19.65,10.61
178 Sonora San Ignacio Río Muerto ,19.65,10.61
178 Sonora Suaqui Grande ,19.65,10.61
178 Sonora Yécora ,19.65,10.61
179 Sonora Cananea ,18.44,9.96
180 Sonora Empalme ,19.03,10.28
180 Sonora Guaymas ,19.03,10.28
181 Sonora Aconchi ,19.20,10.37
181 Sonora Arivechi ,19.20,10.37
181 Sonora Bacanora ,19.20,10.37
181 Sonora Banámichi ,19.20,10.37
181 Sonora Baviácora ,19.20,10.37
181 Sonora Carbó ,19.20,10.37
181 Sonora Divisaderos ,19.20,10.37
181 Sonora Granados ,19.20,10.37
181 Sonora Hermosillo ,19.20,10.37
181 Sonora Huásabas ,19.20,10.37
181 Sonora Huépac ,19.20,10.37
181 Sonora La Colorada ,19.20,10.37
181 Sonora Mazatán ,19.20,10.37
181 Sonora Moctezuma ,19.20,10.37
181 Sonora Rayón ,19.20,10.37
181 Sonora Sahuaripa ,19.20,10.37
181 Sonora San Felipe de Jesús ,19.20,10.37
181 Sonora San Javier ,19.20,10.37
181 Sonora San Miguel de Horcasitas ,19.20,10.37
181 Sonora San Pedro de la Cueva ,19.20,10.37
181 Sonora Soyopa ,19.20,10.37
181 Sonora Tepache ,19.20,10.37
181 Sonora Ures ,19.20,10.37
181 Sonora Villa Pesqueira ,19.20,10.37
182 Sonora Nogales ,17.86,9.65
182 Sonora Santa Cruz ,17.86,9.65
182 Sonora Sáric ,17.86,9.65
182 Sonora Atil ,19.18,10.36
182 Sonora Benjamín Hill ,19.18,10.36
182 Sonora Cucurpe ,19.18,10.36
182 Sonora Imuris ,19.18,10.36
182 Sonora Magdalena ,19.18,10.36
182 Sonora Opodepe ,19.18,10.36
182 Sonora Santa Ana ,19.18,10.36
182 Sonora Trincheras ,19.18,10.36
182 Sonora Tubutama ,19.18,10.36
183 Sonora General Plutarco Elías Calles ,18.49,9.99
183 Sonora Puerto Peñasco ,18.49,9.99
184 Sonora San Luis Río Colorado ,18.98,10.25
185 Campeche Escárcega ,18.84,10.17
185 Campeche Palizada ,18.84,10.17
185 Chiapas Amatán ,18.84,10.17
185 Chiapas Catazajá ,18.84,10.17
185 Chiapas Chapultenango ,18.84,10.17
185 Chiapas Coapilla ,18.84,10.17
185 Chiapas Ixhuatán ,18.84,10.17
185 Chiapas Ixtacomitán ,18.84,10.17
185 Chiapas Ixtapangajoya ,18.84,10.17
185 Chiapas Jitotol ,18.84,10.17
185 Chiapas Juárez ,18.84,10.17
185 Chiapas La Libertad ,18.84,10.17
185 Chiapas Ocotepec ,18.84,10.17
185 Chiapas Ostuacán ,18.84,10.17
185 Chiapas Pantepec ,18.84,10.17
185 Chiapas Pichucalco ,18.84,10.17
185 Chiapas Pueblo Nuevo Solistahuacán ,18.84,10.17
185 Chiapas Rayón ,18.84,10.17
185 Chiapas Reforma ,18.84,10.17
185 Chiapas Rincón Chamula San Pedro ,18.84,10.17
185 Chiapas Salto de Agua ,18.84,10.17
185 Chiapas Solosuchiapa ,18.84,10.17
185 Chiapas Sunuapa ,18.84,10.17
185 Chiapas Tapalapa ,18.84,10.17
185 Chiapas Tapilula ,18.84,10.17
185 Tabasco Cárdenas ,18.84,10.17
185 Tabasco Centla ,18.84,10.17
185 Tabasco Centro ,18.84,10.17
185 Tabasco Comalcalco ,18.84,10.17
185 Tabasco Cunduacán ,18.84,10.17
185 Tabasco Emiliano Zapata ,18.84,10.17
185 Tabasco Huimanguillo ,18.84,10.17
185 Tabasco Jalapa ,18.84,10.17
185 Tabasco Jalpa de Méndez ,18.84,10.17
185 Tabasco Jonuta ,18.84,10.17
185 Tabasco Macuspana ,18.84,10.17
185 Tabasco Nacajuca ,18.84,10.17
185 Tabasco Paraíso ,18.84,10.17
185 Tabasco Tacotalpa ,18.84,10.17
185 Tabasco Teapa ,18.84,10.17
185 Campeche Calakmul ,17.54,9.47
185 Campeche Candelaria ,17.54,9.47
185 Chiapas Palenque ,17.54,9.47
185 Tabasco Balancán ,17.54,9.47
185 Tabasco Tenosique ,17.54,9.47
186 Tamaulipas Abasolo ,18.58,10.03
186 Tamaulipas Jiménez ,18.58,10.03
187 Tamaulipas Ciudad Madero ,19.07,10.30
187 Veracruz de Ignacio de la Llave Pueblo Viejo ,19.07,10.30
187 Veracruz de Ignacio de la Llave Tampico Alto ,19.07,10.30
188 Tamaulipas Antiguo Morelos ,18.83,10.17
188 Tamaulipas El Mante ,18.83,10.17
188 Tamaulipas Gómez Farías ,18.83,10.17
188 Tamaulipas Llera ,18.83,10.17
188 Tamaulipas Nuevo Morelos ,18.83,10.17
188 Tamaulipas Xicoténcatl ,18.83,10.17
189 Tamaulipas Aldama ,18.57,10.03
189 Tamaulipas González ,18.57,10.03
190 Tamaulipas Guerrero ,17.15,9.26
190 Tamaulipas Mier ,17.15,9.26
190 Tamaulipas Miguel Alemán ,17.15,9.26
191 Nuevo León Anáhuac ,17.53,9.47
191 Tamaulipas Nuevo Laredo ,17.53,9.47
192 Tamaulipas Camargo ,17.12,9.25
192 Tamaulipas Gustavo Díaz Ordaz ,17.12,9.25
192 Tamaulipas Matamoros ,17.12,9.25
192 Tamaulipas Reynosa ,17.12,9.25
192 Tamaulipas Río Bravo ,17.12,9.25
192 Tamaulipas Valle Hermoso ,17.12,9.25
193 Tamaulipas Cruillas ,18.80,10.15
193 Tamaulipas Méndez ,18.80,10.15
193 Tamaulipas San Fernando ,18.80,10.15
193 Tamaulipas San Nicolás ,18.80,10.15
194 Tamaulipas Altamira ,18.70,10.10
194 Tamaulipas Tampico ,18.70,10.10
195 Tamaulipas Bustamante ,18.83,10.17
195 Tamaulipas Jaumave ,18.83,10.17
195 Tamaulipas Miquihuana ,18.83,10.17
195 Tamaulipas Ocampo ,18.83,10.17
195 Tamaulipas Palmillas ,18.83,10.17
195 Tamaulipas Tula ,18.83,10.17
196 Tamaulipas Casas ,18.75,10.13
196 Tamaulipas Güémez ,18.75,10.13
196 Tamaulipas Hidalgo ,18.75,10.13
196 Tamaulipas Mainero ,18.75,10.13
196 Tamaulipas Padilla ,18.75,10.13
196 Tamaulipas San Carlos ,18.75,10.13
196 Tamaulipas Soto la Marina ,18.75,10.13
196 Tamaulipas Victoria ,18.75,10.13
196 Tamaulipas Villagrán ,18.75,10.13
197 Puebla Ixtacamaxtitlán ,18.00,9.72
197 Puebla Nopalucan ,18.00,9.72
197 Puebla Rafael Lara Grajales ,18.00,9.72
197 Puebla San José Chiapa ,18.00,9.72
197 Puebla Tepatlaxco de Hidalgo ,18.00,9.72
197 Tlaxcala Acuamanala de Miguel Hidalgo ,18.00,9.72
197 Tlaxcala Amaxac de Guerrero ,18.00,9.72
197 Tlaxcala Apetatitlán de Antonio Carvajal ,18.00,9.72
197 Tlaxcala Apizaco ,18.00,9.72
197 Tlaxcala Atlangatepec ,18.00,9.72
197 Tlaxcala Atltzayanca ,18.00,9.72
197 Tlaxcala Contla de Juan Cuamatzi ,18.00,9.72
197 Tlaxcala Cuapiaxtla ,18.00,9.72
197 Tlaxcala Cuaxomulco ,18.00,9.72
197 Tlaxcala El Carmen Tequexquitla ,18.00,9.72
197 Tlaxcala Emiliano Zapata ,18.00,9.72
197 Tlaxcala Huamantla ,18.00,9.72
197 Tlaxcala Hueyotlipan ,18.00,9.72
197 Tlaxcala Ixtenco ,18.00,9.72
197 Tlaxcala La Magdalena Tlaltelulco ,18.00,9.72
197 Tlaxcala Lázaro Cárdenas ,18.00,9.72
197 Tlaxcala Mazatecochco de José María Morelos ,18.00,9.72
197 Tlaxcala Muñoz de Domingo Arenas ,18.00,9.72
197 Tlaxcala Papalotla de Xicohténcatl ,18.00,9.72
197 Tlaxcala San Damián Texóloc ,18.00,9.72
197 Tlaxcala San Francisco Tetlanohcan ,18.00,9.72
197 Tlaxcala San Jerónimo Zacualpan ,18.00,9.72
197 Tlaxcala San José Teacalco ,18.00,9.72
197 Tlaxcala San Juan Huactzinco ,18.00,9.72
197 Tlaxcala San Lorenzo Axocomanitla ,18.00,9.72
197 Tlaxcala San Lucas Tecopilco ,18.00,9.72
197 Tlaxcala Santa Apolonia Teacalco ,18.00,9.72
197 Tlaxcala Santa Catarina Ayometla ,18.00,9.72
197 Tlaxcala Santa Cruz Quilehtla ,18.00,9.72
197 Tlaxcala Santa Cruz Tlaxcala ,18.00,9.72
197 Tlaxcala Santa Isabel Xiloxoxtla ,18.00,9.72
197 Tlaxcala Tenancingo ,18.00,9.72
197 Tlaxcala Teolocholco ,18.00,9.72
197 Tlaxcala Tepeyanco ,18.00,9.72
197 Tlaxcala Terrenate ,18.00,9.72
197 Tlaxcala Tetla de la Solidaridad ,18.00,9.72
197 Tlaxcala Tetlatlahuca ,18.00,9.72
197 Tlaxcala Tlaxco ,18.00,9.72
197 Tlaxcala Tocatlán ,18.00,9.72
197 Tlaxcala Totolac ,18.00,9.72
197 Tlaxcala Tzompantepec ,18.00,9.72
197 Tlaxcala Xaloztoc ,18.00,9.72
197 Tlaxcala Xaltocan ,18.00,9.72
197 Tlaxcala Xicohtzinco ,18.00,9.72
197 Tlaxcala Yauhquemehcan ,18.00,9.72
197 Tlaxcala Zacatelco ,18.00,9.72
197 Tlaxcala Ziltlaltépec de Trinidad Sánchez Santos ,18.00,9.72
198 Veracruz de Ignacio de la Llave Acayucan ,19.02,10.27
198 Veracruz de Ignacio de la Llave Jesús Carranza ,19.02,10.27
198 Veracruz de Ignacio de la Llave San Juan Evangelista ,19.02,10.27
198 Veracruz de Ignacio de la Llave Sayula de Alemán ,19.02,10.27
199 Veracruz de Ignacio de la Llave Agua Dulce ,19.21,10.37
199 Veracruz de Ignacio de la Llave Chinameca ,19.21,10.37
199 Veracruz de Ignacio de la Llave Coatzacoalcos ,19.21,10.37
199 Veracruz de Ignacio de la Llave Cosoleacaque ,19.21,10.37
199 Veracruz de Ignacio de la Llave Hidalgotitlán ,19.21,10.37
199 Veracruz de Ignacio de la Llave Ixhuatlán del Sureste ,19.21,10.37
199 Veracruz de Ignacio de la Llave Jáltipan ,19.21,10.37
199 Veracruz de Ignacio de la Llave Las Choapas ,19.21,10.37
199 Veracruz de Ignacio de la Llave Minatitlán ,19.21,10.37
199 Veracruz de Ignacio de la Llave Moloacán ,19.21,10.37
199 Veracruz de Ignacio de la Llave Nanchital de Lázaro Cárdenas del Río ,19.21,10.37
199 Veracruz de Ignacio de la Llave Oteapan ,19.21,10.37
199 Veracruz de Ignacio de la Llave Pajapan ,19.21,10.37
199 Veracruz de Ignacio de la Llave Tatahuicapan de Juárez ,19.21,10.37
199 Veracruz de Ignacio de la Llave Texistepec ,19.21,10.37
199 Veracruz de Ignacio de la Llave Zaragoza ,19.21,10.37
200 Oaxaca Cosolapa ,19.69,10.63
200 Puebla Chichiquila ,19.69,10.63
200 Puebla Chilchotla ,19.69,10.63
200 Puebla Quimixtlán ,19.69,10.63
200 Veracruz de Ignacio de la Llave Acultzingo ,19.69,10.63
200 Veracruz de Ignacio de la Llave Alpatláhuac ,19.69,10.63
200 Veracruz de Ignacio de la Llave Amatlán de los Reyes ,19.69,10.63
